id,mszoning,lotfrontage,lotarea,street,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,garagetype,garageyrblt,garagefinish,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,screenporch,saletype,saleprice,garagesize,houseage
2301,RL,68.88300349243306,11000,Pave,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,PConc,4.0,3.0,No,LwQ,1090.0,Unf,0.0,1090.0,GasA,3.0,Y,SBrkr,1178,0,1178,1.0,1,1,3,1,3.0,6,Typ,0,Attchd,1976.0,Unf,3.0,3.0,Y,0,44,0,88,WD ,135000,1004.0,44
2854,RL,54.0,9399,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,Gable,CompShg,MetalSd,Stucco,None,0.0,3.0,BrkTil,3.0,3.0,Mn,Unf,0.0,Unf,818.0,818.0,GasA,3.0,Y,SBrkr,818,818,1636,0.0,1,1,4,1,4.0,7,Typ,1,Detchd,1919.0,Unf,2.0,3.0,N,0,0,212,0,WD ,167000,288.0,101
2649,RM,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,576.0,576.0,GasA,5.0,Y,SBrkr,864,0,864,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,1952.0,RFn,3.0,3.0,Y,0,0,0,115,COD,105000,528.0,70
2776,RL,78.0,10264,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4.0,PConc,4.0,3.0,Av,ALQ,1162.0,Unf,426.0,1588.0,GasA,5.0,Y,SBrkr,1588,0,1588,0.0,2,0,3,1,4.0,6,Typ,0,Attchd,1999.0,RFn,3.0,3.0,Y,158,29,0,0,WD ,214000,944.0,21
2403,RL,68.88300349243306,13215,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,4.0,PConc,4.0,3.0,No,GLQ,994.0,Unf,426.0,1420.0,GasA,5.0,Y,SBrkr,1426,488,1914,1.0,2,1,3,1,4.0,9,Typ,1,BuiltIn,2004.0,RFn,3.0,3.0,Y,168,127,0,0,WD ,279000,2238.0,16
2355,RL,81.0,10530,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,3.0,CBlock,3.0,2.0,No,ALQ,548.0,Unf,127.0,675.0,GasA,3.0,Y,SBrkr,1109,766,1875,0.0,3,0,3,1,4.0,8,Typ,1,Attchd,1975.0,RFn,3.0,3.0,Y,48,28,0,0,WD ,184500,970.0,45
1983,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,3.0,3.0,No,ALQ,331.0,Unf,318.0,649.0,GasA,5.0,Y,SBrkr,679,504,1183,0.0,1,1,2,1,3.0,6,Typ,0,Detchd,1981.0,Unf,3.0,3.0,Y,0,176,0,0,WD ,120000,308.0,72
547,RL,70.0,7703,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,4.0,PConc,4.0,4.0,No,GLQ,52.0,Rec,400.0,816.0,GasA,5.0,Y,SBrkr,833,897,1730,0.0,2,1,3,1,4.0,6,Typ,0,Attchd,1992.0,RFn,3.0,3.0,Y,0,91,0,168,WD ,171500,1056.0,28
1842,FV,35.0,4251,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,625.0,625.0,GasA,5.0,Y,SBrkr,625,625,1250,0.0,2,1,2,1,4.0,5,Typ,0,Detchd,2006.0,RFn,3.0,3.0,Y,0,54,0,0,New,164700,1056.0,14
2748,RL,88.0,12128,Pave,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,4.0,CBlock,4.0,3.0,No,ALQ,549.0,Unf,319.0,868.0,GasA,5.0,Y,SBrkr,1313,1246,2559,0.0,2,1,4,1,5.0,9,Typ,1,Attchd,1989.0,RFn,3.0,3.0,Y,0,245,0,168,WD ,209000,1012.0,31
2425,RM,68.88300349243306,3072,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,4.0,PConc,4.0,3.0,No,GLQ,1059.0,Unf,306.0,1365.0,GasA,5.0,Y,SBrkr,1548,0,1548,1.0,2,0,2,1,4.0,7,Typ,1,Attchd,2004.0,Fin,3.0,3.0,Y,143,20,0,0,WD ,225000,776.0,16
2837,RL,58.0,8410,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3.0,PConc,3.0,3.0,No,Unf,0.0,Unf,658.0,658.0,GasA,3.0,Y,SBrkr,658,526,1184,0.0,1,0,5,1,3.0,8,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,N,0,151,0,0,WD ,81000,0.0,110
2456,RL,49.0,15218,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,,98.53754940711462,4.0,PConc,5.0,4.0,No,GLQ,1562.0,Unf,108.0,1670.0,GasA,5.0,Y,SBrkr,1670,0,1670,1.0,2,1,2,1,4.0,6,Typ,1,Attchd,2006.0,RFn,3.0,3.0,Y,0,240,200,0,New,336820,2784.0,14
2114,RL,68.88300349243306,14364,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,4.0,CBlock,4.0,3.0,4,GLQ,1065.0,Unf,92.0,1157.0,GasA,5.0,Y,SBrkr,1180,882,2062,1.0,2,1,3,1,3.0,7,Typ,1,Attchd,1988.0,Fin,3.0,3.0,Y,60,55,0,154,WD ,277000,908.0,32
1890,RL,70.0,8680,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Hip,CompShg,CemntBd,CmentBd,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,894.0,894.0,GasA,3.0,Y,SBrkr,894,0,894,0.0,1,0,3,1,3.0,5,Typ,0,Detchd,1965.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,117600,312.0,60
621,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,CBlock,3.0,3.0,No,BLQ,120.0,Unf,736.0,856.0,GasA,5.0,Y,SBrkr,1112,556,1668,0.0,1,1,3,1,3.0,6,Min2,0,Attchd,1950.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,140000,271.0,70
1427,RL,91.0,11778,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,Stone,402.0,5.0,PConc,5.0,3.0,Av,GLQ,1153.0,Unf,598.0,1751.0,GasA,5.0,Y,SBrkr,1766,0,1766,1.0,2,1,3,1,5.0,8,Typ,2,Attchd,2008.0,Fin,3.0,3.0,Y,216,36,0,0,New,395039,2622.0,12
1728,RL,59.0,15810,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,,98.53754940711462,4.0,CBlock,4.0,3.0,No,Unf,0.0,Unf,768.0,768.0,GasA,5.0,Y,SBrkr,768,728,1496,0.0,3,0,3,1,4.0,7,Typ,0,Attchd,2007.0,Unf,3.0,3.0,Y,100,0,0,0,New,181755,1144.0,13
2472,RL,91.0,11024,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,4.0,PConc,4.0,3.0,Av,Unf,0.0,Unf,1400.0,1400.0,GasA,5.0,Y,SBrkr,1400,0,1400,0.0,2,0,3,1,4.0,6,Typ,0,Attchd,2005.0,RFn,3.0,3.0,Y,144,55,0,0,New,186800,1224.0,15
610,RL,68.88300349243306,8970,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,3.0,3.0,No,ALQ,388.0,Unf,356.0,744.0,GasA,3.0,Y,SBrkr,825,1315,2140,0.0,2,1,4,1,3.0,7,Typ,1,Attchd,1965.0,Fin,3.0,3.0,Y,0,40,264,0,WD ,177500,1098.0,55
1950,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,656.0,656.0,GasA,3.0,Y,SBrkr,968,0,968,0.0,2,0,4,1,3.0,5,Typ,0,Detchd,1928.0,Unf,2.0,2.0,Y,0,0,0,0,WD ,64500,216.0,93
94,FV,25.0,4835,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,PConc,5.0,3.0,Av,GLQ,1298.0,Unf,190.0,1488.0,GasA,5.0,Y,SBrkr,1488,0,1488,1.0,2,0,2,1,4.0,6,Typ,1,Attchd,2004.0,Fin,3.0,3.0,Y,168,50,0,0,WD ,260000,1012.0,16
1745,RL,53.0,3710,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4.0,PConc,4.0,3.0,Av,Unf,0.0,Unf,1266.0,1266.0,GasA,5.0,Y,SBrkr,1266,0,1266,0.0,2,0,2,1,4.0,6,Typ,1,Attchd,2007.0,Fin,3.0,3.0,Y,100,16,0,0,New,185485,776.0,13
744,RM,51.0,6120,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,BLQ,209.0,Unf,506.0,715.0,GasA,3.0,Y,FuseA,875,0,875,1.0,1,0,2,1,3.0,5,Typ,0,Detchd,1931.0,Unf,2.0,3.0,Y,48,0,0,0,WD ,105000,180.0,89
1859,RL,80.0,9600,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,4.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,528.0,528.0,GasA,5.0,Y,SBrkr,1094,761,1855,0.0,2,1,3,1,3.0,7,Typ,1,Attchd,1976.0,RFn,3.0,3.0,Y,113,100,0,0,WD ,187000,1024.0,44
2343,RL,91.0,14145,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,CBlock,4.0,3.0,Mn,ALQ,213.0,Unf,995.0,1208.0,GasA,5.0,Y,SBrkr,1621,0,1621,1.0,2,0,3,1,4.0,8,Typ,0,Attchd,1984.0,RFn,3.0,3.0,Y,108,45,0,0,WD ,202500,880.0,36
1713,RL,70.0,9926,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4.0,PConc,4.0,3.0,Mn,GLQ,1178.0,Unf,436.0,1614.0,GasA,5.0,Y,SBrkr,1614,0,1614,1.0,2,0,3,1,4.0,7,Typ,0,Attchd,2005.0,RFn,3.0,3.0,Y,100,38,0,0,WD ,245700,2634.0,15
1816,RL,50.0,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,630.0,630.0,GasA,5.0,Y,SBrkr,630,636,1266,0.0,1,1,2,1,3.0,5,Typ,2,Attchd,1980.0,RFn,3.0,3.0,Y,340,0,0,0,WD ,128000,283.0,40
2390,RL,80.0,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4.0,PConc,4.0,3.0,Mn,Unf,0.0,Unf,1030.0,1030.0,GasA,4.0,Y,SBrkr,1038,1060,2098,0.0,2,1,3,1,5.0,8,Typ,1,Attchd,2005.0,RFn,3.0,3.0,Y,192,52,0,0,WD ,275500,2634.0,15
364,RL,68.88300349243306,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,344.0,4.0,PConc,4.0,3.0,No,GLQ,694.0,Unf,284.0,978.0,GasA,5.0,Y,SBrkr,1005,978,1983,0.0,2,1,3,1,4.0,9,Typ,1,Attchd,1999.0,Fin,3.0,3.0,Y,0,0,0,0,WD ,225000,980.0,21
684,RL,80.0,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,Gable,CompShg,BrkFace,Plywood,None,0.0,3.0,CBlock,4.0,3.0,Av,GLQ,433.0,Rec,0.0,528.0,GasA,3.0,Y,SBrkr,1183,0,1183,1.0,1,0,3,1,3.0,6,Typ,0,Attchd,1959.0,RFn,3.0,3.0,Y,0,0,0,0,WD ,138000,288.0,61
32,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,525.0,525.0,GasA,3.0,Y,SBrkr,525,567,1092,0.0,1,1,3,1,3.0,6,Typ,0,Detchd,1971.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,88000,264.0,49
1698,RL,105.0,13693,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,5.0,PConc,4.0,3.0,Av,Unf,0.0,Unf,2153.0,2153.0,GasA,5.0,Y,SBrkr,2069,574,2643,0.0,2,1,3,1,5.0,9,Typ,1,BuiltIn,2006.0,Fin,3.0,3.0,Y,414,84,0,0,WD ,380000,2082.0,14
1129,FV,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4.0,PConc,4.0,3.0,Av,Unf,0.0,Unf,1660.0,1660.0,GasA,5.0,Y,SBrkr,1660,0,1660,0.0,2,0,3,1,4.0,7,Typ,1,Attchd,2007.0,Fin,3.0,3.0,Y,133,120,0,0,WD ,256000,1980.0,13
165,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,3.0,3.0,Mn,BLQ,234.0,Rec,180.0,900.0,GasA,3.0,Y,SBrkr,900,0,900,0.0,1,0,3,1,4.0,5,Typ,0,Detchd,2005.0,Unf,3.0,3.0,Y,222,32,0,0,WD ,134800,1152.0,69
935,RM,24.0,1612,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,CBlock,4.0,3.0,No,Unf,0.0,Unf,561.0,561.0,GasA,3.0,Y,SBrkr,561,668,1229,0.0,1,1,2,1,3.0,5,Typ,1,Attchd,1980.0,Fin,3.0,3.0,Y,154,0,0,0,WD ,121000,924.0,40
1802,FV,84.0,10207,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,No,Unf,0.0,Unf,874.0,874.0,GasA,5.0,Y,SBrkr,874,887,1761,0.0,3,0,3,1,4.0,7,Typ,0,Attchd,2007.0,Fin,3.0,3.0,Y,144,105,0,0,New,227875,1156.0,13
250,RL,64.0,10475,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4.0,PConc,4.0,3.0,Av,Unf,0.0,Unf,1694.0,1694.0,GasA,5.0,Y,SBrkr,1694,0,1694,0.0,2,0,3,1,4.0,7,Typ,0,Attchd,2008.0,RFn,3.0,3.0,Y,160,33,0,0,WD ,245350,2328.0,12
2668,RM,33.0,5976,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,PConc,3.0,3.0,No,Unf,0.0,Unf,624.0,624.0,GasA,4.0,N,FuseA,624,624,1248,0.0,2,0,2,2,3.0,8,Typ,0,,1978.694099378882,,2.9679089026915113,2.9756728778467907,N,0,130,256,0,WD ,93500,0.0,100
236,RL,85.0,10625,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,BrkTil,3.0,3.0,No,ALQ,108.0,Unf,350.0,458.0,GasA,2.0,N,SBrkr,835,0,835,0.0,1,0,2,1,3.0,5,Typ,0,Basment,1920.0,Unf,2.0,3.0,Y,0,0,77,0,COD,83000,366.0,100
2117,RL,68.88300349243306,53107,Pave,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,4.0,PConc,4.0,3.0,Av,GLQ,985.0,Unf,595.0,1580.0,GasA,5.0,Y,SBrkr,1079,874,1953,1.0,2,1,3,1,4.0,9,Typ,2,Attchd,1992.0,Fin,3.0,3.0,Y,216,231,0,0,WD ,240000,1002.0,28
2029,RM,40.0,5680,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,3.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,592.0,592.0,GasA,3.0,N,FuseA,933,240,1173,0.0,2,0,3,1,3.0,7,Typ,0,Detchd,1920.0,Unf,3.0,2.0,Y,0,25,77,0,WD ,113000,240.0,119
636,RL,66.0,12400,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3.0,CBlock,3.0,2.0,No,Rec,585.0,Unf,630.0,1215.0,GasA,3.0,Y,FuseA,1215,0,1215,0.0,1,0,3,1,3.0,6,Typ,0,Attchd,1958.0,Unf,3.0,3.0,Y,0,0,0,234,WD ,155000,297.0,62
1155,RL,65.0,6768,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,None,0.0,3.0,CBlock,3.0,3.0,Mn,GLQ,832.0,Unf,80.0,912.0,GasA,4.0,Y,SBrkr,912,0,912,1.0,1,0,3,1,4.0,5,Typ,0,Detchd,1962.0,Unf,3.0,3.0,Y,168,0,0,0,WD ,142000,288.0,59
739,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,PConc,3.0,3.0,No,Unf,0.0,Unf,884.0,884.0,GasA,4.0,Y,SBrkr,904,0,904,0.0,1,0,2,1,3.0,4,Typ,0,Detchd,1926.0,Unf,3.0,3.0,Y,0,0,105,0,WD ,119000,180.0,94
1608,RL,75.0,12508,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,CBlock,4.0,3.0,Mn,ALQ,660.0,Unf,323.0,983.0,GasA,5.0,Y,SBrkr,983,767,1750,1.0,2,0,4,1,3.0,7,Mod,0,Attchd,1989.0,Unf,3.0,3.0,Y,245,0,156,0,WD ,160000,423.0,80
1087,RL,62.0,7415,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,PConc,3.0,3.0,No,GLQ,759.0,Unf,80.0,839.0,GasA,5.0,Y,SBrkr,864,729,1593,1.0,2,1,3,1,3.0,8,Typ,1,Attchd,2004.0,Fin,3.0,3.0,Y,100,75,0,0,WD ,193000,796.0,16
1774,RL,88.0,11762,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,4.0,PConc,5.0,3.0,No,GLQ,335.0,Unf,770.0,1105.0,GasA,5.0,Y,SBrkr,1105,1097,2202,1.0,2,1,4,1,4.0,9,Typ,1,Attchd,1992.0,RFn,3.0,3.0,Y,0,65,0,144,WD ,263000,1034.0,28
2816,RL,65.0,8767,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,PConc,4.0,3.0,Av,GLQ,24.0,Unf,1286.0,1310.0,GasA,5.0,Y,SBrkr,1310,0,1310,0.0,2,0,3,1,4.0,6,Typ,1,Attchd,2005.0,Fin,3.0,3.0,Y,0,0,0,0,New,164990,800.0,15
2194,RL,60.0,8190,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,3.0,3.0,No,Rec,732.0,Unf,216.0,948.0,GasA,5.0,Y,SBrkr,948,0,948,1.0,1,0,3,1,3.0,5,Typ,1,Detchd,1956.0,Unf,3.0,3.0,Y,0,36,0,0,WD ,119000,280.0,66
523,FV,75.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,Stone,238.0,4.0,PConc,4.0,3.0,No,GLQ,24.0,Unf,1348.0,1372.0,GasA,5.0,Y,SBrkr,1448,0,1448,0.0,2,0,2,1,4.0,6,Typ,1,Attchd,2006.0,RFn,3.0,3.0,Y,0,140,0,0,WD ,238500,1384.0,14
1837,FV,32.0,3784,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4.0,PConc,4.0,3.0,No,GLQ,60.0,Unf,1451.0,1511.0,GasA,5.0,Y,SBrkr,1565,0,1565,1.0,2,0,2,1,4.0,5,Typ,0,Attchd,2006.0,Fin,3.0,3.0,Y,0,120,0,0,New,193800,952.0,14
2284,RM,44.0,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,3.0,PConc,4.0,3.0,No,GLQ,840.0,Unf,200.0,1040.0,GasA,3.0,Y,SBrkr,1060,0,1060,1.0,1,0,3,1,3.0,6,Typ,1,Attchd,1976.0,Unf,3.0,3.0,Y,100,110,0,0,WD ,129900,1144.0,44
1434,RL,57.0,9245,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,PConc,4.0,3.0,No,GLQ,686.0,Unf,304.0,990.0,GasA,5.0,Y,SBrkr,990,0,990,0.0,1,0,3,1,3.0,5,Typ,0,Detchd,1996.0,Unf,3.0,3.0,Y,0,0,0,0,WD ,145000,1344.0,26
2794,RL,68.88300349243306,14781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,4.0,PConc,4.0,3.0,4,Unf,0.0,Unf,1753.0,1753.0,GasA,5.0,Y,SBrkr,1787,0,1787,0.0,2,0,3,1,4.0,7,Typ,1,Attchd,2001.0,RFn,3.0,3.0,Y,198,150,0,0,WD ,275000,2244.0,19
2625,RL,60.0,8544,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,Gable,CompShg,BrkFace,Stone,None,0.0,3.0,Slab,3.5841285786037167,3.0100452034153693,,,0.0,,0.0,0.0,Wall,2.0,N,FuseF,1040,0,1040,0.0,2,0,2,2,3.0,6,Typ,0,Detchd,1950.0,Unf,3.0,2.0,Y,0,0,0,0,WD ,81400,800.0,70
794,RL,62.0,7440,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,CBlock,4.0,3.0,No,BLQ,173.0,Unf,916.0,1089.0,GasW,3.0,Y,SBrkr,1089,0,1089,1.0,1,0,3,1,3.0,5,Typ,1,Detchd,1954.0,RFn,3.0,3.0,P,328,0,0,0,WD ,125000,252.0,66
708,RM,62.0,7404,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,BrkTil,2.0,3.0,No,Unf,0.0,Unf,861.0,861.0,GasA,3.0,Y,SBrkr,861,0,861,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,1920.0,Unf,3.0,3.0,N,0,0,128,0,Oth,80000,576.0,100
286,RL,67.0,4853,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,3.0,BrkTil,3.0,3.0,Mn,Rec,133.0,Unf,974.0,1107.0,GasA,2.0,N,FuseA,1296,0,1296,0.0,2,0,2,1,2.0,5,Typ,1,Detchd,1979.0,Unf,3.0,3.0,Y,0,0,36,0,WD ,104000,260.0,96
